1/1/2014,ANTIOQUIA,BELLO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,5:00:00,VDA. HATOVIEJO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5088000,1
1/1/2014,ANTIOQUIA,DON MATÍAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Miércoles,4:00:00,BARRIO NUEVO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5237000,1
1/1/2014,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,0:00:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,5001000,1
1/1/2014,ANTIOQUIA,MEDELLÍN (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,PARQUE NORTE C-4,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5001000,1
1/1/2014,ANTIOQUIA,PUERTO BERRÍO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,22:00:00,ALFONSO LOPEZ,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5579000,1
1/1/2014,ANTIOQUIA,SABANALARGA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,3:00:00,LA AURORA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5628000,1
1/1/2014,ANTIOQUIA,SAN RAFAEL,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,4:30:00,EL CARMELO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5667000,1
1/1/2014,ANTIOQUIA,SAN RAFAEL,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,4:00:00,EL CARMELO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5667000,1
1/1/2014,ANTIOQUIA,YARUMAL,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,3:00:00,EL PREVENTORIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5887000,1
1/1/2014,ANTIOQUIA,YARUMAL,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Miércoles,0:00:00,LA AVENIDA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,5887000,1
1/1/2014,ARAUCA,ARAUCA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,23:00:00,COSTA HERMOSA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,-,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,81001000,1
1/1/2014,ARAUCA,ARAUCA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,4:35:00,COSTA HERMOSA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,81001000,1
1/1/2014,ARAUCA,ARAUCA (CT),ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Miércoles,12:00:00,LAS AMERICAS,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,81001000,1
1/1/2014,ARAUCA,SARAVENA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,16:30:00,GALAN,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,TECNICO,81736000,1
1/1/2014,ATLÁNTICO,BARRANQUILLA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,11:00:00,LAS TORRES,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,1
1/1/2014,ATLÁNTICO,BARRANQUILLA (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Miércoles,11:30:00,EL BOSQUE,URBANA,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,8001000,1
1/1/2014,ATLÁNTICO,TUBARÁ,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,20:30:00,GUAIMARAL,RURAL,TROCHA,ESCOPOLAMINA,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,8832000,1
1/1/2014,BOLÍVAR,BARRANCO DE LOBA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,11:00:00,SECTOR MINA SANTA CRUZ,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13074000,1
1/1/2014,BOLÍVAR,CARTAGENA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,0:00:00,NELSON MANDELA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,NO REPORTA,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,13001000,2
1/1/2014,BOLÍVAR,CARTAGENA (CT),ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,7:00:00,MAMONAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,62,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,13001000,1
1/1/2014,BOLÍVAR,CARTAGENA (CT),ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,NELSON MANDELA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,NO REPORTA,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,13001000,2
1/1/2014,BOLÍVAR,SAN PABLO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,SAN JOSE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,13670000,1
1/1/2014,BOYACÁ,CALDAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Miércoles,6:15:00,VDA. VUELTAS,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,15131000,1
1/1/2014,BOYACÁ,DUITAMA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,DIVINO NIÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,-,ESTUDIANTE,-,SECUNDARIA,15238000,1
1/1/2014,BOYACÁ,DUITAMA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,8:00:00,DIVINO NIÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,15238000,1
1/1/2014,BOYACÁ,DUITAMA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,8:00:00,DIVINO NIÑO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,15238000,1
1/1/2014,BOYACÁ,SANTA SOFÍA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,VDA. DURAZNOS Y COLORADOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,15696000,1
1/1/2014,BOYACÁ,SOGAMOSO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,17:30:00,SAN ANDRESITO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,15759000,1
1/1/2014,CALDAS,RIOSUCIO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Miércoles,0:00:00,EL ROBLE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,17614000,2
1/1/2014,CAQUETÁ,SOLANO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Miércoles,0:00:00,VDA.  EL DANUVIO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,NO REPORTA,SOLTERO,-,EMPLEADO PARTICULAR,-,PRIMARIA,18756000,1
