2/3/2012,QUINDÍO,ARMENIA (CT),Viernes,23:00,LA FACHADA,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,63001000,1
2/3/2012,RISARALDA,LA VIRGINIA,Viernes,19:00,SECTOR LA GALERIA,URBANA,BODEGAS Y SIMILARES,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,NO REPORTADO,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,66400000,1
2/3/2012,RISARALDA,MISTRATÓ,Viernes,8:30,-,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,13,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,66456000,1
2/3/2012,RISARALDA,PEREIRA (CT),Viernes,21:00,VILLA ROCIO,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,66001000,1
2/3/2012,SANTANDER,BUCARAMANGA (CT),Viernes,6:00,COMUNEROS,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,NO REPORTADO,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68001000,1
2/3/2012,SANTANDER,BUCARAMANGA (CT),Viernes,17:00,COLORADOS,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,68001000,1
2/3/2012,SANTANDER,FLORIDABLANCA,Viernes,4:30,LA TRINIDAD,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,68276000,1
2/3/2012,SANTANDER,ONZAGA,Viernes,0:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68502000,1
2/3/2012,SANTANDER,PIEDECUESTA,Viernes,20:00,VDA. LA MATA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68547000,1
2/3/2012,SANTANDER,RIONEGRO,Viernes,0:00,VRDA  FLORENCIA CABALLITO,RURAL,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,MASCULINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,68615000,1
2/3/2012,SANTANDER,SAN GIL,Viernes,17:00,LA LIBERTAD,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,TECNICO,68679000,1
2/3/2012,VALLE,CALI (CT),Viernes,1:00,VALLE GRANDE E21,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,21,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,76001000,1
2/3/2012,VALLE,CALI (CT),Viernes,16:30,UNION DE VIVIENDA POPULAR E16,URBANA,VIAS PUBLICAS,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,NO REPORTADO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,76001000,1
2/3/2012,VALLE,CALI (CT),Viernes,20:30,LOS GUADUALES E6,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ARMA DE FUEGO,A PIE,A PIE,56,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,76001000,1
2/3/2012,VALLE,TULUÁ,Viernes,21:30,Portales del Río,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,76834000,1
3/3/2012,AMAZONAS,LETICIA (CT),Sábado,19:00,ONCE DE NOVIEMBRE,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,ANALFABETA,91001000,1
3/3/2012,ANTIOQUIA,MEDELLÍN (CT),Sábado,4:45,CASTILLA C-5,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,5001000,1
3/3/2012,ANTIOQUIA,MEDELLÍN (CT),Sábado,7:05,PRADITO  S.A.P.,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,5001000,1
3/3/2012,ANTIOQUIA,MEDELLÍN (CT),Sábado,7:05,PRADITO  S.A.P.,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,NO REPORTADO,NO REPORTADO,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,5001000,1
3/3/2012,ANTIOQUIA,PUERTO BERRÍO,Sábado,10:00,-,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,5579000,1
3/3/2012,ARAUCA,ARAUCA (CT),Sábado,10:00,FLOR DE MI LLANO,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,81001000,1
3/3/2012,ATLÁNTICO,BARRANQUILLA (CT),Sábado,11:00,BOSTON,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,26,FEMENINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,8001000,1
3/3/2012,BOLÍVAR,CARTAGENA (CT),Sábado,5:00,D. LEMAITRE II ETAPA,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,18,FEMENINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,13001000,1
3/3/2012,BOYACÁ,PAIPA,Sábado,6:30,CORINTO,URBANA,VIAS PUBLICAS,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,NO REPORTADO,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,TECNICO,15516000,1
3/3/2012,CAQUETÁ,FLORENCIA (CT),Sábado,21:15,SIETE DE AGOSTO,URBANA,VIAS PUBLICAS,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,18001000,1
3/3/2012,CAQUETÁ,PUERTO RICO,Sábado,10:00,  INSPOLICIA LA ESMERALDA,RURAL,FINCAS Y SIMILARES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,18592000,1
3/3/2012,CÓRDOBA,PUERTO ESCONDIDO,Sábado,20:12,EL PLANCHON,URBANA,RIOS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,23574000,1
3/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,4:00,URB. NUEVA ZELANDIA E-11,URBANA,APARTAMENTO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,11001000,1
3/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,20:10,GALAN E-16,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
3/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,21:00,MUZU E-16,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
3/3/2012,GUAJIRA,RIOHACHA (CT),Sábado,3:00,LOS CAMBUCHES,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,44001000,1
3/3/2012,MAGDALENA,CIÉNAGA,Sábado,16:30,MARACAIBO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,3,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,NO REPORTADO,47189000,1
3/3/2012,NARIÑO,IPIALES,Sábado,8:00,VEREDA SAN LUIS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,NO REPORTADO,FEMENINO,NO REPORTA,NO REPORTADO,NO REPORTA,NO REPORTADA,NO REPORTADO,52356000,1
3/3/2012,NARIÑO,PASTO (CT),Sábado,12:00,VILLA ALEJANDRIA,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,52001000,1
3/3/2012,NORTE DE SANTANDER,OCAÑA,Sábado,14:00,SECTOR LAS VICENTINAS,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,54498000,1
3/3/2012,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sábado,21:50,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,54874000,1
3/3/2012,SANTANDER,BARRANCABERMEJA,Sábado,5:00,LA ESPERANZA,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,NO REPORTADO,FEMENINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,68081000,1
3/3/2012,SANTANDER,BARRANCABERMEJA,Sábado,10:30,LOS FUNDADORES,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,PRIMARIA,68081000,1
3/3/2012,SANTANDER,BUCARAMANGA (CT),Sábado,0:00,CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,68001000,1
3/3/2012,SANTANDER,BUCARAMANGA (CT),Sábado,17:00,CABECERA DEL LLANO,URBANA,APARTAMENTO,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,68001000,1
3/3/2012,SANTANDER,BUCARAMANGA (CT),Sábado,22:00,SAN CRISTOBAL,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,68001000,1
3/3/2012,SANTANDER,FLORIDABLANCA,Sábado,0:00,EL CARMEN I,URBANA,VIAS PUBLICAS,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,68276000,1
3/3/2012,SANTANDER,PIEDECUESTA,Sábado,16:00,LOS CISNES,URBANA,VIAS PUBLICAS,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,NO REPORTADO,DESEMPLEADO,NO REPORTADO,NO REPORTADO,68547000,1
3/3/2012,SANTANDER,SABANA DE TORRES,Sábado,0:00,COMUNEROS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,12,FEMENINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,68655000,1
3/3/2012,SANTANDER,SABANA DE TORRES,Sábado,0:00,COMUNEROS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,NO REPORTADO,FEMENINO,NO REPORTADO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,68655000,1
3/3/2012,SUCRE,SAN LUIS DE SINCÉ,Sábado,17:21,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,70742000,1
3/3/2012,SUCRE,SAN LUIS DE SINCÉ,Sábado,17:21,EL BOSQUE,URBANA,"COLEGIOS, ESCUELAS",ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,70742000,1
3/3/2012,VALLE,BUENAVENTURA,Sábado,19:00,PUERTA DEL MAR,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,76109000,1
3/3/2012,VALLE,PALMIRA,Sábado,0:00,CENTRAL,URBANA,LOCAL COMERCIAL,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76520000,1
4/3/2012,ANTIOQUIA,ANDES,Domingo,8:15,-,URBANA,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,5034000,1
4/3/2012,ATLÁNTICO,BARRANQUILLA (CT),Domingo,10:00,CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,61,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,COMUNICADOR SOCIALNO REPORTADOPERIODISTA,SUPERIOR,8001000,1
4/3/2012,ATLÁNTICO,SOLEDAD,Domingo,20:30,SAN ANTONIO,URBANA,LOTE BALDIO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,8758000,1
4/3/2012,BOLÍVAR,ARJONA,Domingo,18:00,-,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,13052000,1
4/3/2012,BOLÍVAR,CARTAGENA (CT),Domingo,20:00,SECTOR MANZANILLO DEL MAR,URBANA,VIAS PUBLICAS,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,NO REPORTADO,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,13001000,1
4/3/2012,BOYACÁ,CHIQUINQUIRÁ,Domingo,15:30,BARRIO LA MAGDALENA,URBANA,TEMPLOS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,15176000,1
4/3/2012,BOYACÁ,DUITAMA,Domingo,2:00,PLAZA MERCADO,URBANA,CASA DE LENOCINIO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,50,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,15238000,1
4/3/2012,BOYACÁ,DUITAMA,Domingo,17:00,BARRIO CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,15238000,1
4/3/2012,BOYACÁ,JENESANO,Domingo,0:00,VDA. PALENQUE,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,15367000,1
4/3/2012,BOYACÁ,MOTAVITA,Domingo,2:00,VDA. CENTRO,RURAL,VIAS PUBLICAS,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,15476000,1
4/3/2012,BOYACÁ,PUERTO BOYACÁ,Domingo,19:00,-,URBANA,VIAS PUBLICAS,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,15572000,1
4/3/2012,CAUCA,EL TAMBO,Domingo,0:00,Vda Cachimbo,RURAL,DENTRO DE LA VIVIENDA,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ARMA BLANCA,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,19256000,1
4/3/2012,CAUCA,LA SIERRA,Domingo,0:00,Vda El Peñon,RURAL,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CONTUNDENTES,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,19392000,1
4/3/2012,CHOCÓ,QUIBDÓ (CT),Domingo,0:00,ANGELES,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,27001000,1
4/3/2012,CHOCÓ,TADÓ,Domingo,23:20,SAMPEDRO,URBANA,CASAS DE HABITACION,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CONTUNDENTES,NO REPORTADO,NO REPORTADO,11,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,27787000,1
4/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,5:00,BRITALIA E-11,URBANA,VIAS PUBLICAS,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,NO REPORTADO,NO REPORTADO,NO REPORTADO,28,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SUPERIOR,11001000,1
4/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00,CANDELARIA LA NUEVA I SECTOR E-19,URBANA,CASAS DE HABITACION,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,PRIMARIA,11001000,1
4/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:30,DANUBIO AZUL E-5,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ARMA BLANCA,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,11001000,1
4/3/2012,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,22:00,SANTA FE E-7,URBANA,CASAS DE HABITACION,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,11001000,1
4/3/2012,GUAJIRA,DIBULLA,Domingo,15:00,-,RURAL,DENTRO DE LA VIVIENDA,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,44090000,1
4/3/2012,HUILA,ACEVEDO,Domingo,17:00,VEREDA LLANITOS,RURAL,FINCAS Y SIMILARES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,41006000,1
4/3/2012,HUILA,NEIVA (CT),Domingo,0:00,LAS PALMAS ETAPA III,URBANA,CASAS DE HABITACION,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,NO REPORTADO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,41001000,1
4/3/2012,HUILA,NEIVA (CT),Domingo,15:00,LOS ARRAYANES,URBANA,CASAS DE HABITACION,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,41001000,1
4/3/2012,MAGDALENA,CERRO SAN ANTONIO,Domingo,22:01,LAS CASITAS,URBANA,CASAS DE HABITACION,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NO REPORTADO,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,47161000,1
4/3/2012,MAGDALENA,CIÉNAGA,Domingo,4:30,CENTRO,URBANA,CASAS DE HABITACION,ARTÍCULO 210 A. ACOSO SEXUAL,NO REPORTADO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,47189000,1
4/3/2012,PUTUMAYO,MOCOA (CT),Domingo,14:00,VDA.BAJO AFAN,RURAL,FINCAS Y SIMILARES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,NO REPORTADO,NO REPORTADO,43,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,86001000,1
4/3/2012,QUINDÍO,ARMENIA (CT),Domingo,5:30,SIMON BOLIVAR,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,63001000,1
4/3/2012,RISARALDA,BALBOA,Domingo,1:00,JUAN XXII,URBANA,CASAS DE HABITACION,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,66075000,1
