1/1/2013,CAQUETÁ,SAN VICENTE DEL CAGUÁN,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,10:00:00,VDA. BUENOS AIRES,RURAL,RIOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,18753000,1
1/1/2013,CASANARE,MONTERREY,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,8:00:00,CENTRO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,85162000,1
1/1/2013,CASANARE,OROCUÉ,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,0:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,85230000,1
1/1/2013,CAUCA,BOLÍVAR,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,10:17:00,C/MIENTO GUACHICONO,RURAL,"BARES, CANTINAS Y SIMILARES",ESCOPOLAMINA,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,19100000,1
1/1/2013,CAUCA,BOLÍVAR,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,Martes,10:17:00,C/MIENTO GUACHICONO,RURAL,DISCOTECAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,19100000,1
1/1/2013,CAUCA,EL TAMBO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,Martes,1:30:00,VDA LOS ANGELES,URBANA,NO DEFINIDO,NO REPORTADO,A PIE,A PIE,22,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADA,SECUNDARIA,19256000,1
1/1/2013,CAUCA,SANTANDER DE QUILICHAO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,0:00:00,VDA PALMICHAL,RURAL,DENTRO DE LA VIVIENDA,SIN EMPLEO DE ARMAS,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,19698000,1
1/1/2013,CAUCA,SANTANDER DE QUILICHAO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,2:00:00,SITIO LA Y VIA PANAMERICANA,RURAL,VEHICULO,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,19698000,1
1/1/2013,CHOCÓ,ACANDÍ,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,Martes,19:00:00,CALLE LAS FLORES,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,27006000,1
1/1/2013,CHOCÓ,QUIBDÓ (CT),ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,4:00:00,NICOLAS MEDRANO,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,27001000,1
1/1/2013,CÓRDOBA,CHINÚ,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,Martes,4:30:00,-,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,23182000,1
1/1/2013,CÓRDOBA,LORICA,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,Martes,14:00:00,-,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,-,23417000,1
