24/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,16:00:00,VERSALLES E-9,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
24/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,18:00:00,URB. SAN GABRIEL E-16,URBANA,"COLEGIOS, ESCUELAS",NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
24/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,17:30:00,LA CALLEJA E-1,URBANA,APARTAMENTO,-,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:30:00,ANTONIO JOSE DE SUCRE E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,5:00:00,LA PRIMAVERA NORTE E-16,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:00:00,URB. EL VIRREY E-5,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:30:00,URB. RINCONCITO E-11,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00:00,GARCES NAVAS E-10,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00:00,LAS CRUCES E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:30:00,SAN LUIS E-13,URBANA,APARTAMENTO,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:30:00,SANTA MATILDE I SECTOR E-16,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,6:30:00,EL DIVINO NIÑO E-19,URBANA,CASAS DE HABITACION,NO REPORTADO,-,-,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
25/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:00:00,URB. LAGUNETA E-6,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
26/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:00:00,SAN LUIS E-13,URBANA,"COLEGIOS, ESCUELAS",NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
26/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:00:00,LA FLORIDA E-10,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,NO REPORTADO,11001000,,1
26/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,1:00:00,CIUDAD JARDIN E-11,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
26/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:30:00,VILLA LUZ E-10,URBANA,PARQUES,-,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,TECNICO,TECNICO,11001000,,1
27/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:40:00,ROMA  E-8,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
28/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,18:00:00,PRIMAVERA E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
28/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,16:00:00,LOS LAURELES E-7,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
28/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,23:30:00,LA BELLEZA E-4,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,11001000,,1
28/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:00:00,POTOSI E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
29/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:00:00,VILLA NOHORA E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
29/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,9:30:00,RAMAJAL E-4,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
29/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:00:00,LAS PALMERAS E-8,URBANA,CASAS DE HABITACION,-,-,-,8,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
29/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,14:30:00,JIMÉNEZ DE QUEZADA E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
30/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:15:00,EL PORVENIR E-5,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,PRIMARIA,11001000,,1
30/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:00:00,EL REFUGIO E-9,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
30/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,9:00:00,LAS PALMITAS E-8,URBANA,APARTAMENTO,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
30/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:00:00,SAN ANTONIO E-1,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
31/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:00:00,ALCAPARROS I-II E-11,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
31/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:00:00,JACQUELINE E-8,URBANA,CASAS DE HABITACION,NO REPORTADO,-,-,14,MASCULINO,NO REPORTA,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,11001000,,1
31/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:00:00,URB. SAN CIPRIANO E-11,URBANA,PARQUES,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
31/05/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:00:00,URB. CARIMAGUA I SECTOR E-8,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:30:00,LA CLARITA E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,PASAJERO BUS,PASAJERO BUS,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:00:00,VILLA DIANA E-4,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,13:00:00,LA CABAÑA Y LA SUERTE E-7,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:00:00,URB. DANUBIO E-1,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:00:00,CANADA E-4,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:00:00,URB. SAN JORGE E-11,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:30:00,URB. CLARET EL CARMEN E-6,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,16:30:00,JUAN JOSE RONDON E-4,URBANA,SALON COMUNAL,-,A PIE,A PIE,10,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:40:00,URB. EL PEÑÓN DEL CORTIJO E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
1/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:00:00,BOSQUE DE SAN CARLOS E-18,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
2/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,7:17:00,RAMAJAL E-4,URBANA,VIAS PUBLICAS,-,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
2/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,20:00:00,NUEVO CHILE E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
2/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00:00,VILLA CINDY E-11,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,3,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
2/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:00:00,EL ENCANTO E-10,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,11001000,,1
2/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:00:00,SIERRA MORENA E-19,URBANA,OFICINAS,NO REPORTADO,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,TECNICO,11001000,,1
3/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:00:00,LA ESTANCIA E-9,URBANA,LOCAL COMERCIAL,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
3/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,7:00:00,BUENA VISTA E-1,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,12,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
3/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,8:00:00,LA LIBERTAD I E-7,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
3/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12:00:00,TECHO  E-8,URBANA,APARTAMENTO,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
4/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,2:00:00,CIUDADELA COLSUBSIDIO E-10,URBANA,APARTAMENTO,-,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
4/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:00:00,EL PORVENIR E-7,URBANA,APARTAMENTO,-,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
4/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,9:30:00,GUAVIO E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
5/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,12:00:00,CASA GRANDE E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
5/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,2:00:00,SANTA LUCIA E-18,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,11001000,,1
5/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,23:00:00,LOS COMUNEROS E-5,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,42,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,PRIMARIA,11001000,,1
6/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,3:30:00,SAN PEDRO E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,7,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,PRIMARIA,11001000,,1
7/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,3:00:00,ALFONSO LOPEZ E-13,URBANA,APARTAMENTO,-,A PIE,A PIE,29,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,,1
7/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:15:00,GIRARDOT E-3,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00:00,LA RESURRECCIÓN II E-18,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,8:00:00,VILLA DIANA E-4,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:00:00,GALAN E-16,URBANA,APARTAMENTO,-,-,-,45,MASCULINO,DIVORCIADO,COLOMBIA,COMERCIANTE,-,PRIMARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:00:00,URB. EL VIRREY E-5,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,8,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00:00,EL RECREO E-7,URBANA,"COLEGIOS, ESCUELAS",NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:00:00,EL RECREO E-7,URBANA,"COLEGIOS, ESCUELAS",NO REPORTADO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:30:00,ALCALÁ E-16,URBANA,APARTAMENTO,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,9:00:00,LAS MERCEDES E-11,URBANA,LOTE BALDIO,NO REPORTADO,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
8/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:00:00,POTOSI E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
9/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,9:00:00,URB. VERAGUAS E-16,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,4,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
9/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:00:00,LA ESTANZUELA E-14,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,9,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
9/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,LA GLORIA E-4,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,8,MASCULINO,SOLTERO,COLOMBIA,NO REPORTA,-,PRIMARIA,11001000,,1
10/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,14:00:00,SAN CRISTOBAL E-1,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,,1
10/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,13:30:00,JOSE ANTONIO GALAN E-7,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,41,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
11/6/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,14:30:00,EL TAPETE E-9,URBANA,APARTAMENTO,-,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
13/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:15:00,ARBORIZADORA ALTA E-19,URBANA,SOBRE ANDEN - VIA PUBLICA,NO REPORTADO,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
13/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,13:00:00,LA ESTANCIA E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,11001000,,1
14/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00:00,SAN JOSE SPRING E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,11001000,,1
14/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:00:00,VILLA ANITA    E-8,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,17,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
14/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:00:00,SAN ISIDRO E-4,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,9,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
14/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:00:00,LA ESTRADA E-10,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,14,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,,1
14/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:30:00,JERUSALÉN E-19,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
15/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,11:30:00,PATIO BONITO I E-8,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
15/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,15:00:00,SAN ANTONIO E-1,URBANA,APARTAMENTO,NO REPORTADO,A PIE,A PIE,5,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
15/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:00:00,SANTA CECILIA NORTE PARTE ALTA E-1,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
15/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00:00,SANTA INES E-4,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,6,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,,1
16/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,14:00:00,CANDELARIA III-IV E-19,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,13,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
16/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,13:30:00,POTOSI E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADA,SECUNDARIA,11001000,,1
17/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:00:00,SAN LUIS VIA LA CALERA E-2,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,A PIE,5,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,ANALFABETA,11001000,,1
18/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,3:00:00,LA ESTANCIA BAJA E-19,URBANA,CASAS DE HABITACION,-,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
18/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:00:00,LOURDES E-2,URBANA,"BARES, CANTINAS Y SIMILARES",NO REPORTADO,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
18/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:30:00,BOSA CENTRO E-7,URBANA,OFICINAS,NO REPORTADO,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
18/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,22:15:00,ALFONSO LOPEZ E-5,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,15,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,,1
19/06/2011,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,8:30:00,CASABLANCA I     E-8,URBANA,POTREROS,-,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,,1
